day,month,year,experiment,subject,sample_quantity,sample_feature,feature_of_numerical_match,feature_of_numerical_distractor,block_all,block_individual,trial_within_block,chosen_quantity,chosen_feature,correct
1,2,2019,number_surface,128,1,1_size,double_size,1_size,2,1,2,1,double_size,1
1,2,2019,number_surface,128,1,1_size,double_size,1_size,2,1,3,1,double_size,1
1,2,2019,number_surface,128,1,1_size,double_size,1_size,3,2,1,4,1_size,0
1,2,2019,number_surface,128,1,1_size,double_size,1_size,3,2,2,4,1_size,0
1,2,2019,number_surface,128,1,1_size,double_size,1_size,4,3,1,1,double_size,1
1,2,2019,number_surface,128,1,1_size,double_size,1_size,4,3,2,1,double_size,1
1,2,2019,number_surface,128,1,1_size,double_size,1_size,4,3,3,1,double_size,1
1,2,2019,number_surface,128,1,1_size,double_size,1_size,4,3,4,1,double_size,1
1,2,2019,number_surface,128,1,1_size,double_size,1_size,5,4,1,1,double_size,1
1,2,2019,number_surface,128,1,1_size,double_size,1_size,5,4,2,4,1_size,0
1,2,2019,number_surface,129,1,1_size,double_size,1_size,2,1,1,1,double_size,1
1,2,2019,number_surface,129,1,1_size,double_size,1_size,2,1,2,1,double_size,1
1,2,2019,number_surface,129,1,1_size,double_size,1_size,2,1,3,1,double_size,1
1,2,2019,number_surface,129,1,1_size,double_size,1_size,2,1,4,1,double_size,1
1,2,2019,number_surface,129,1,1_size,double_size,1_size,4,2,1,1,double_size,1
1,2,2019,number_surface,129,1,1_size,double_size,1_size,4,2,2,4,1_size,0
1,2,2019,number_surface,129,1,1_size,double_size,1_size,4,2,3,4,1_size,0
1,2,2019,number_surface,129,1,1_size,double_size,1_size,4,2,4,1,double_size,1
1,2,2019,number_surface,129,1,1_size,double_size,1_size,4,2,5,4,1_size,0
1,2,2019,number_surface,129,1,1_size,double_size,1_size,5,3,1,1,double_size,1
1,2,2019,number_surface,130,1,1_size,double_size,1_size,1,1,1,4,1_size,0
1,2,2019,number_surface,130,1,1_size,double_size,1_size,1,1,2,4,1_size,0
1,2,2019,number_surface,130,1,1_size,double_size,1_size,1,1,3,4,1_size,0
1,2,2019,number_surface,130,1,1_size,double_size,1_size,2,2,1,1,double_size,1
1,2,2019,number_surface,130,1,1_size,double_size,1_size,3,3,1,1,double_size,1
1,2,2019,number_surface,130,1,1_size,double_size,1_size,3,3,2,4,1_size,0
1,2,2019,number_surface,130,1,1_size,double_size,1_size,3,3,3,4,1_size,0
1,2,2019,number_surface,130,1,1_size,double_size,1_size,5,4,1,1,double_size,1
1,2,2019,number_surface,130,1,1_size,double_size,1_size,6,5,1,1,double_size,1
1,2,2019,number_surface,130,1,1_size,double_size,1_size,6,5,2,1,double_size,1
1,2,2019,number_surface,130,1,1_size,double_size,1_size,6,5,3,1,double_size,1
1,2,2019,number_surface,130,1,1_size,double_size,1_size,6,5,4,4,1_size,0
1,2,2019,number_surface,130,1,1_size,double_size,1_size,8,6,1,1,double_size,1
1,2,2019,number_surface,130,1,1_size,double_size,1_size,8,6,2,4,1_size,0
1,2,2019,number_surface,131,1,1_size,double_size,1_size,1,1,1,1,double_size,1
1,2,2019,number_surface,131,1,1_size,double_size,1_size,1,1,2,1,double_size,1
1,2,2019,number_surface,131,1,1_size,double_size,1_size,2,2,1,4,1_size,0
1,2,2019,number_surface,131,1,1_size,double_size,1_size,2,2,2,4,1_size,0
1,2,2019,number_surface,131,1,1_size,double_size,1_size,2,2,3,1,double_size,1
1,2,2019,number_surface,131,1,1_size,double_size,1_size,4,3,1,1,double_size,1
1,2,2019,number_surface,131,1,1_size,double_size,1_size,4,3,2,1,double_size,1
1,2,2019,number_surface,131,1,1_size,double_size,1_size,4,3,3,1,double_size,1
1,2,2019,number_surface,131,1,1_size,double_size,1_size,5,4,1,4,1_size,0
1,2,2019,number_surface,131,1,1_size,double_size,1_size,5,4,2,1,double_size,1
1,2,2019,number_surface,131,1,1_size,double_size,1_size,6,5,1,1,double_size,1
1,2,2019,number_surface,131,1,1_size,double_size,1_size,6,5,2,1,double_size,1
1,2,2019,number_surface,131,1,1_size,double_size,1_size,6,5,3,1,double_size,1
7,2,2019,number_surface,132,4,1_size,half_size,1_size,1,1,1,1,1_size,0
7,2,2019,number_surface,132,4,1_size,half_size,1_size,2,2,1,4,half_size,1
7,2,2019,number_surface,132,4,1_size,half_size,1_size,2,2,2,4,half_size,1
7,2,2019,number_surface,132,4,1_size,half_size,1_size,2,2,3,4,half_size,1
7,2,2019,number_surface,132,4,1_size,half_size,1_size,2,2,4,4,half_size,1
7,2,2019,number_surface,132,4,1_size,half_size,1_size,7,3,1,1,1_size,0
7,2,2019,number_surface,132,4,1_size,half_size,1_size,7,3,2,1,1_size,0
7,2,2019,number_surface,132,4,1_size,half_size,1_size,1,1,1,1,1_size,0
7,2,2019,number_surface,132,4,1_size,half_size,1_size,2,2,1,1,1_size,0
7,2,2019,number_surface,132,4,1_size,half_size,1_size,5,3,1,4,half_size,1
7,2,2019,number_surface,132,4,1_size,half_size,1_size,5,3,2,1,1_size,0
7,2,2019,number_surface,132,4,1_size,half_size,1_size,5,3,3,1,1_size,0
7,2,2019,number_surface,133,4,1_size,half_size,1_size,1,1,1,1,1_size,0
7,2,2019,number_surface,134,4,1_size,half_size,1_size,3,1,1,1,1_size,0
7,2,2019,number_surface,135,4,1_size,half_size,1_size,3,1,2,1,1_size,0
7,2,2019,number_surface,135,4,1_size,half_size,1_size,4,2,1,4,half_size,1
7,2,2019,number_surface,135,4,1_size,half_size,1_size,4,2,2,1,1_size,0
7,2,2019,number_surface,135,4,1_size,half_size,1_size,4,2,3,4,half_size,1
7,2,2019,number_surface,135,4,1_size,half_size,1_size,4,2,4,4,half_size,1
7,2,2019,number_surface,135,4,1_size,half_size,1_size,5,3,1,1,1_size,0
7,2,2019,number_surface,135,4,1_size,half_size,1_size,7,4,1,4,half_size,1
7,2,2019,number_surface,136,4,1_size,half_size,1_size,1,1,1,4,half_size,1
7,2,2019,number_surface,136,4,1_size,half_size,1_size,1,1,2,1,1_size,0
7,2,2019,number_surface,136,4,1_size,half_size,1_size,5,2,1,4,half_size,1
7,2,2019,number_surface,137,4,1_size,half_size,1_size,1,1,1,4,half_size,1
7,2,2019,number_surface,137,4,1_size,half_size,1_size,1,1,2,4,half_size,1
7,2,2019,number_surface,137,4,1_size,half_size,1_size,1,1,3,1,1_size,0
7,2,2019,number_surface,137,4,1_size,half_size,1_size,1,1,4,4,half_size,1
7,2,2019,number_surface,137,4,1_size,half_size,1_size,1,1,5,1,1_size,0
7,2,2019,number_surface,137,4,1_size,half_size,1_size,3,2,1,1,1_size,0
7,2,2019,number_surface,137,4,1_size,half_size,1_size,3,2,2,1,1_size,0
7,2,2019,number_surface,137,4,1_size,half_size,1_size,3,2,3,4,half_size,1
7,2,2019,number_surface,137,4,1_size,half_size,1_size,3,2,4,4,half_size,1
7,2,2019,number_surface,137,4,1_size,half_size,1_size,3,2,5,1,1_size,0
7,2,2019,number_surface,137,4,1_size,half_size,1_size,3,2,6,1,1_size,0
7,2,2019,number_surface,137,4,1_size,half_size,1_size,3,2,7,1,1_size,0
7,2,2019,number_surface,137,4,1_size,half_size,1_size,3,2,8,4,half_size,1
7,2,2019,number_surface,137,4,1_size,half_size,1_size,3,2,9,4,half_size,1
7,2,2019,number_surface,137,4,1_size,half_size,1_size,4,3,1,4,half_size,1
7,2,2019,number_surface,137,4,1_size,half_size,1_size,4,3,2,1,1_size,0
7,2,2019,number_surface,137,4,1_size,half_size,1_size,4,3,3,1,1_size,0
7,2,2019,number_surface,137,4,1_size,half_size,1_size,4,3,4,4,half_size,1
7,2,2019,number_surface,137,4,1_size,half_size,1_size,4,3,5,4,half_size,1
7,2,2019,number_surface,137,4,1_size,half_size,1_size,4,3,6,1,1_size,0
7,2,2019,number_surface,137,4,1_size,half_size,1_size,4,3,7,4,half_size,1
7,2,2019,number_surface,137,4,1_size,half_size,1_size,4,3,8,4,half_size,1
7,2,2019,number_surface,137,4,1_size,half_size,1_size,5,4,1,1,1_size,0
7,2,2019,number_surface,137,4,1_size,half_size,1_size,5,4,2,1,1_size,0
7,2,2019,number_surface,137,4,1_size,half_size,1_size,5,4,3,4,half_size,1
7,2,2019,number_surface,137,4,1_size,half_size,1_size,5,4,4,1,1_size,0
7,2,2019,number_surface,137,4,1_size,half_size,1_size,5,4,5,4,half_size,1
7,2,2019,number_surface,137,4,1_size,half_size,1_size,5,4,6,1,1_size,0
7,2,2019,number_surface,137,4,1_size,half_size,1_size,7,5,7,4,half_size,1
7,2,2019,number_surface,137,4,1_size,half_size,1_size,7,5,8,4,half_size,1
7,2,2019,number_surface,137,4,1_size,half_size,1_size,7,5,9,1,1_size,0
7,2,2019,number_surface,138,4,1_size,half_size,1_size,1,1,1,1,1_size,0
7,2,2019,number_surface,138,4,1_size,half_size,1_size,2,2,1,4,half_size,1
7,2,2019,number_surface,138,4,1_size,half_size,1_size,2,2,2,4,half_size,1
7,2,2019,number_surface,138,4,1_size,half_size,1_size,6,3,1,4,half_size,1
7,2,2019,number_surface,138,4,1_size,half_size,1_size,6,3,2,4,half_size,1
7,2,2019,number_surface,138,4,1_size,half_size,1_size,7,4,1,1,1_size,0
7,2,2019,number_surface,138,4,1_size,half_size,1_size,7,4,2,4,half_size,1
7,2,2019,number_surface,138,4,1_size,half_size,1_size,7,4,3,1,1_size,0
7,2,2019,number_surface,139,4,1_size,half_size,1_size,1,1,1,1,1_size,0
7,2,2019,number_surface,139,4,1_size,half_size,1_size,1,1,2,4,half_size,1
7,2,2019,number_surface,139,4,1_size,half_size,1_size,2,2,1,4,half_size,1
7,2,2019,number_surface,139,4,1_size,half_size,1_size,2,2,2,4,half_size,1
7,2,2019,number_surface,139,4,1_size,half_size,1_size,2,2,3,1,1_size,0
7,2,2019,number_surface,139,4,1_size,half_size,1_size,2,2,4,4,half_size,1
7,2,2019,number_surface,139,4,1_size,half_size,1_size,2,2,5,1,1_size,0
7,2,2019,number_surface,139,4,1_size,half_size,1_size,2,2,6,1,1_size,0
7,2,2019,number_surface,139,4,1_size,half_size,1_size,2,2,7,4,half_size,1
7,2,2019,number_surface,139,4,1_size,half_size,1_size,2,2,8,4,half_size,1
7,2,2019,number_surface,139,4,1_size,half_size,1_size,5,3,1,4,half_size,1
7,2,2019,number_surface,139,4,1_size,half_size,1_size,5,3,2,4,half_size,1
7,2,2019,number_surface,139,4,1_size,half_size,1_size,5,3,3,4,half_size,1
7,2,2019,number_surface,139,4,1_size,half_size,1_size,5,3,4,4,half_size,1
7,2,2019,number_surface,139,4,1_size,half_size,1_size,5,3,5,1,1_size,0
7,2,2019,number_surface,139,4,1_size,half_size,1_size,5,3,6,4,half_size,1
7,2,2019,number_surface,139,4,1_size,half_size,1_size,5,3,7,4,half_size,1
7,2,2019,number_surface,139,4,1_size,half_size,1_size,5,3,8,1,1_size,0
7,2,2019,number_surface,139,4,1_size,half_size,1_size,5,3,9,4,half_size,1
7,2,2019,number_surface,139,4,1_size,half_size,1_size,6,4,1,4,half_size,1
7,2,2019,number_surface,139,4,1_size,half_size,1_size,6,4,2,4,half_size,1
7,2,2019,number_surface,139,4,1_size,half_size,1_size,7,5,1,4,half_size,1
7,2,2019,number_surface,139,4,1_size,half_size,1_size,7,5,2,1,1_size,0
7,2,2019,number_surface,139,4,1_size,half_size,1_size,7,5,3,1,1_size,0
7,2,2019,number_surface,139,4,1_size,half_size,1_size,7,5,4,4,half_size,1
7,2,2019,number_surface,139,4,1_size,half_size,1_size,7,5,5,4,half_size,1
7,2,2019,number_surface,140,4,1_size,half_size,1_size,1,1,1,4,half_size,1
7,2,2019,number_surface,140,4,1_size,half_size,1_size,1,1,2,1,1_size,0
7,2,2019,number_surface,140,4,1_size,half_size,1_size,1,1,3,1,1_size,0
7,2,2019,number_surface,140,4,1_size,half_size,1_size,2,2,1,4,half_size,1
7,2,2019,number_surface,140,4,1_size,half_size,1_size,2,2,2,4,half_size,1
7,2,2019,number_surface,140,4,1_size,half_size,1_size,2,2,3,1,1_size,0
7,2,2019,number_surface,140,4,1_size,half_size,1_size,2,2,4,4,half_size,1
7,2,2019,number_surface,140,4,1_size,half_size,1_size,2,2,5,1,1_size,0
7,2,2019,number_surface,140,4,1_size,half_size,1_size,2,2,6,1,1_size,0
7,2,2019,number_surface,140,4,1_size,half_size,1_size,3,3,1,1,1_size,0
7,2,2019,number_surface,140,4,1_size,half_size,1_size,3,3,2,4,half_size,1
7,2,2019,number_surface,141,4,1_size,half_size,1_size,1,1,1,1,1_size,0
7,2,2019,number_surface,141,4,1_size,half_size,1_size,1,1,2,4,half_size,1
7,2,2019,number_surface,141,4,1_size,half_size,1_size,2,2,1,4,half_size,1
7,2,2019,number_surface,141,4,1_size,half_size,1_size,2,2,2,4,half_size,1
7,2,2019,number_surface,141,4,1_size,half_size,1_size,2,2,3,4,half_size,1
7,2,2019,number_surface,141,4,1_size,half_size,1_size,2,2,4,1,1_size,0
7,2,2019,number_surface,141,4,1_size,half_size,1_size,2,2,5,4,half_size,1
7,2,2019,number_surface,141,4,1_size,half_size,1_size,2,2,6,4,half_size,1
7,2,2019,number_surface,141,4,1_size,half_size,1_size,2,2,7,1,1_size,0
7,2,2019,number_surface,141,4,1_size,half_size,1_size,4,3,1,1,1_size,0
7,2,2019,number_surface,141,4,1_size,half_size,1_size,5,4,1,4,half_size,1
7,2,2019,number_surface,141,4,1_size,half_size,1_size,5,4,2,4,half_size,1
7,2,2019,number_surface,141,4,1_size,half_size,1_size,5,4,3,4,half_size,1
7,2,2019,number_surface,141,4,1_size,half_size,1_size,5,4,4,4,half_size,1
7,2,2019,number_surface,141,4,1_size,half_size,1_size,5,4,5,4,half_size,1
7,2,2019,number_surface,141,4,1_size,half_size,1_size,5,4,6,1,1_size,0
7,2,2019,number_surface,141,4,1_size,half_size,1_size,5,4,7,4,half_size,1
7,2,2019,number_surface,141,4,1_size,half_size,1_size,5,4,8,4,half_size,1
7,2,2019,number_surface,141,4,1_size,half_size,1_size,6,5,1,1,1_size,0
7,2,2019,number_surface,141,4,1_size,half_size,1_size,6,5,2,1,1_size,0
7,2,2019,number_surface,142,4,1_size,half_size,1_size,1,1,1,4,half_size,1
7,2,2019,number_surface,142,4,1_size,half_size,1_size,1,1,2,1,1_size,0
7,2,2019,number_surface,142,4,1_size,half_size,1_size,1,1,3,1,1_size,0
7,2,2019,number_surface,142,4,1_size,half_size,1_size,2,2,1,4,half_size,1
7,2,2019,number_surface,142,4,1_size,half_size,1_size,2,2,2,4,half_size,1
7,2,2019,number_surface,142,4,1_size,half_size,1_size,2,2,3,4,half_size,1
7,2,2019,number_surface,142,4,1_size,half_size,1_size,2,2,4,1,1_size,0
7,2,2019,number_surface,143,4,1_size,half_size,1_size,1,1,1,1,1_size,0
7,2,2019,number_surface,143,4,1_size,half_size,1_size,1,1,2,1,1_size,0
7,2,2019,number_surface,143,4,1_size,half_size,1_size,1,1,3,1,1_size,0
7,2,2019,number_surface,143,4,1_size,half_size,1_size,4,2,1,4,half_size,1
7,2,2019,number_surface,143,4,1_size,half_size,1_size,4,2,2,4,half_size,1
7,2,2019,number_surface,143,4,1_size,half_size,1_size,4,2,3,4,half_size,1
7,2,2019,number_surface,143,4,1_size,half_size,1_size,4,2,4,4,half_size,1
7,2,2019,number_surface,143,4,1_size,half_size,1_size,4,2,5,4,half_size,1
7,2,2019,number_surface,143,4,1_size,half_size,1_size,4,2,6,4,half_size,1
7,2,2019,number_surface,143,4,1_size,half_size,1_size,4,2,7,4,half_size,1
7,2,2019,number_surface,144,4,1_size,half_size,1_size,1,1,1,4,half_size,1
7,2,2019,number_surface,144,4,1_size,half_size,1_size,3,2,1,4,half_size,1
7,2,2019,number_surface,144,4,1_size,half_size,1_size,3,2,2,4,half_size,1
7,2,2019,number_surface,144,4,1_size,half_size,1_size,3,2,3,1,1_size,0
7,2,2019,number_surface,144,4,1_size,half_size,1_size,5,3,1,1,1_size,0
7,2,2019,number_surface,144,4,1_size,half_size,1_size,5,3,2,1,1_size,0
7,2,2019,number_surface,144,4,1_size,half_size,1_size,5,3,3,1,1_size,0
7,2,2019,number_surface,144,4,1_size,half_size,1_size,5,3,4,1,1_size,0
7,2,2019,number_surface,144,4,1_size,half_size,1_size,6,4,1,1,1_size,0
7,2,2019,number_surface,144,4,1_size,half_size,1_size,6,4,2,1,1_size,0
7,2,2019,number_surface,145,4,1_size,half_size,1_size,1,1,1,1,1_size,0
7,2,2019,number_surface,145,4,1_size,half_size,1_size,2,2,1,1,1_size,0
7,2,2019,number_surface,145,4,1_size,half_size,1_size,5,3,1,1,1_size,0
7,2,2019,number_surface,146,4,1_size,half_size,1_size,1,1,1,4,half_size,1
7,2,2019,number_surface,146,4,1_size,half_size,1_size,2,2,1,1,1_size,0
7,2,2019,number_surface,146,4,1_size,half_size,1_size,3,3,1,4,half_size,1
7,2,2019,number_surface,146,4,1_size,half_size,1_size,3,3,2,4,half_size,1
7,2,2019,number_surface,146,4,1_size,half_size,1_size,5,4,1,1,1_size,0
7,2,2019,number_surface,147,4,1_size,half_size,1_size,1,1,1,1,1_size,0
7,2,2019,number_surface,147,4,1_size,half_size,1_size,3,2,1,4,half_size,1
7,2,2019,number_surface,147,4,1_size,half_size,1_size,3,2,2,1,1_size,0
7,2,2019,number_surface,147,4,1_size,half_size,1_size,3,2,3,1,1_size,0
7,2,2019,number_surface,147,4,1_size,half_size,1_size,3,2,4,1,1_size,0
7,2,2019,number_surface,147,4,1_size,half_size,1_size,3,2,5,4,half_size,1
7,2,2019,number_surface,147,4,1_size,half_size,1_size,3,2,6,1,1_size,0
7,2,2019,number_surface,147,4,1_size,half_size,1_size,3,2,7,1,1_size,0
7,2,2019,number_surface,147,4,1_size,half_size,1_size,3,2,8,1,1_size,0
7,2,2019,number_surface,147,4,1_size,half_size,1_size,4,3,1,4,half_size,1
7,2,2019,number_surface,147,4,1_size,half_size,1_size,5,4,1,4,half_size,1
7,2,2019,number_surface,147,4,1_size,half_size,1_size,5,4,2,1,1_size,0
7,2,2019,number_surface,147,4,1_size,half_size,1_size,5,4,3,1,1_size,0
7,2,2019,number_surface,147,4,1_size,half_size,1_size,5,4,4,4,half_size,1
7,2,2019,number_surface,147,4,1_size,half_size,1_size,5,4,5,1,1_size,0
7,2,2019,number_surface,147,4,1_size,half_size,1_size,5,4,6,1,1_size,0
7,2,2019,number_surface,147,4,1_size,half_size,1_size,5,4,7,4,half_size,1
7,2,2019,number_surface,147,4,1_size,half_size,1_size,5,4,8,1,1_size,0
7,2,2019,number_surface,147,4,1_size,half_size,1_size,5,4,9,1,1_size,0
7,2,2019,number_surface,147,4,1_size,half_size,1_size,5,4,10,4,half_size,1
7,2,2019,number_surface,148,4,1_size,double_size,1_size,5,1,1,1,1_size,0
7,2,2019,number_surface,148,4,1_size,double_size,1_size,1,1,1,1,1_size,0
7,2,2019,number_surface,148,4,1_size,double_size,1_size,1,1,2,1,1_size,0
7,2,2019,number_surface,148,4,1_size,double_size,1_size,1,1,3,4,double_size,1
7,2,2019,number_surface,148,4,1_size,double_size,1_size,3,2,1,4,double_size,1
7,2,2019,number_surface,148,4,1_size,double_size,1_size,3,2,2,4,double_size,1
7,2,2019,number_surface,148,4,1_size,double_size,1_size,3,2,3,4,double_size,1
7,2,2019,number_surface,148,4,1_size,double_size,1_size,3,2,4,4,double_size,1
7,2,2019,number_surface,148,4,1_size,double_size,1_size,3,2,5,4,double_size,1
7,2,2019,number_surface,148,4,1_size,double_size,1_size,3,2,6,4,double_size,1
7,2,2019,number_surface,148,4,1_size,double_size,1_size,4,3,1,1,1_size,0
7,2,2019,number_surface,148,4,1_size,double_size,1_size,4,3,2,4,double_size,1
7,2,2019,number_surface,149,4,1_size,double_size,1_size,1,1,1,1,1_size,0
7,2,2019,number_surface,149,4,1_size,double_size,1_size,1,1,2,4,double_size,1
7,2,2019,number_surface,149,4,1_size,double_size,1_size,1,1,3,1,1_size,0
7,2,2019,number_surface,149,4,1_size,double_size,1_size,1,1,4,1,1_size,0
7,2,2019,number_surface,149,4,1_size,double_size,1_size,1,1,5,1,1_size,0
7,2,2019,number_surface,149,4,1_size,double_size,1_size,1,1,6,4,double_size,1
7,2,2019,number_surface,149,4,1_size,double_size,1_size,1,1,7,1,1_size,0
7,2,2019,number_surface,149,4,1_size,double_size,1_size,2,2,1,1,1_size,0
7,2,2019,number_surface,149,4,1_size,double_size,1_size,2,2,2,4,double_size,1
7,2,2019,number_surface,149,4,1_size,double_size,1_size,2,2,3,1,1_size,0
7,2,2019,number_surface,149,4,1_size,double_size,1_size,2,2,4,4,double_size,1
7,2,2019,number_surface,149,4,1_size,double_size,1_size,2,2,5,1,1_size,0
7,2,2019,number_surface,149,4,1_size,double_size,1_size,2,2,6,4,double_size,1
7,2,2019,number_surface,149,4,1_size,double_size,1_size,2,2,7,1,1_size,0
7,2,2019,number_surface,149,4,1_size,double_size,1_size,3,3,1,1,1_size,0
7,2,2019,number_surface,149,4,1_size,double_size,1_size,3,3,2,4,double_size,1
7,2,2019,number_surface,149,4,1_size,double_size,1_size,3,3,3,1,1_size,0
7,2,2019,number_surface,149,4,1_size,double_size,1_size,4,4,1,4,double_size,1
7,2,2019,number_surface,149,4,1_size,double_size,1_size,4,4,2,4,double_size,1
7,2,2019,number_surface,149,4,1_size,double_size,1_size,5,5,1,1,1_size,0
7,2,2019,number_surface,149,4,1_size,double_size,1_size,5,5,2,4,double_size,1
7,2,2019,number_surface,149,4,1_size,double_size,1_size,5,5,3,4,double_size,1
7,2,2019,number_surface,149,4,1_size,double_size,1_size,5,5,4,1,1_size,0
7,2,2019,number_surface,149,4,1_size,double_size,1_size,5,5,5,4,double_size,1
7,2,2019,number_surface,149,4,1_size,double_size,1_size,6,6,1,1,1_size,0
7,2,2019,number_surface,149,4,1_size,double_size,1_size,6,6,2,4,double_size,1
7,2,2019,number_surface,149,4,1_size,double_size,1_size,6,6,3,1,1_size,0
7,2,2019,number_surface,149,4,1_size,double_size,1_size,7,7,1,1,1_size,0
7,2,2019,number_surface,149,4,1_size,double_size,1_size,7,7,2,1,1_size,0
7,2,2019,number_surface,149,4,1_size,double_size,1_size,8,8,1,4,double_size,1
7,2,2019,number_surface,149,4,1_size,double_size,1_size,8,8,2,4,double_size,1
7,2,2019,number_surface,149,4,1_size,double_size,1_size,8,8,3,1,1_size,0
7,2,2019,number_surface,149,4,1_size,double_size,1_size,8,8,4,4,double_size,1
7,2,2019,number_surface,149,4,1_size,double_size,1_size,8,8,5,1,1_size,0
7,2,2019,number_surface,149,4,1_size,double_size,1_size,8,8,6,1,1_size,0
7,2,2019,number_surface,150,4,1_size,double_size,1_size,1,1,1,4,double_size,1
7,2,2019,number_surface,150,4,1_size,double_size,1_size,1,1,2,1,1_size,0
7,2,2019,number_surface,150,4,1_size,double_size,1_size,2,2,1,1,1_size,0
7,2,2019,number_surface,150,4,1_size,double_size,1_size,2,2,2,4,double_size,1
7,2,2019,number_surface,150,4,1_size,double_size,1_size,2,2,3,1,1_size,0
7,2,2019,number_surface,150,4,1_size,double_size,1_size,2,2,4,4,double_size,1
7,2,2019,number_surface,150,4,1_size,double_size,1_size,2,2,5,1,1_size,0
7,2,2019,number_surface,150,4,1_size,double_size,1_size,2,2,6,1,1_size,0
7,2,2019,number_surface,150,4,1_size,double_size,1_size,2,2,7,4,double_size,1
7,2,2019,number_surface,150,4,1_size,double_size,1_size,2,2,8,1,1_size,0
7,2,2019,number_surface,150,4,1_size,double_size,1_size,2,2,9,4,double_size,1
7,2,2019,number_surface,150,4,1_size,double_size,1_size,2,2,10,1,1_size,0
7,2,2019,number_surface,150,4,1_size,double_size,1_size,2,2,11,4,double_size,1
7,2,2019,number_surface,150,4,1_size,double_size,1_size,4,3,1,4,double_size,1
7,2,2019,number_surface,150,4,1_size,double_size,1_size,4,3,2,4,double_size,1
7,2,2019,number_surface,150,4,1_size,double_size,1_size,4,3,3,4,double_size,1
7,2,2019,number_surface,150,4,1_size,double_size,1_size,5,4,1,4,double_size,1
7,2,2019,number_surface,150,4,1_size,double_size,1_size,5,4,2,4,double_size,1
7,2,2019,number_surface,150,4,1_size,double_size,1_size,6,5,1,1,1_size,0
7,2,2019,number_surface,150,4,1_size,double_size,1_size,7,6,1,1,1_size,0
7,2,2019,number_surface,150,4,1_size,double_size,1_size,7,6,2,1,1_size,0
7,2,2019,number_surface,151,4,1_size,double_size,1_size,1,1,1,4,double_size,1
7,2,2019,number_surface,151,4,1_size,double_size,1_size,1,1,2,1,1_size,0
7,2,2019,number_surface,151,4,1_size,double_size,1_size,1,1,3,4,double_size,1
7,2,2019,number_surface,151,4,1_size,double_size,1_size,2,2,1,1,1_size,0
7,2,2019,number_surface,151,4,1_size,double_size,1_size,2,2,2,1,1_size,0
7,2,2019,number_surface,151,4,1_size,double_size,1_size,2,2,3,4,double_size,1
7,2,2019,number_surface,151,4,1_size,double_size,1_size,3,3,1,1,1_size,0
7,2,2019,number_surface,151,4,1_size,double_size,1_size,3,3,2,1,1_size,0
7,2,2019,number_surface,151,4,1_size,double_size,1_size,4,4,1,1,1_size,0
7,2,2019,number_surface,151,4,1_size,double_size,1_size,4,4,2,1,1_size,0
7,2,2019,number_surface,151,4,1_size,double_size,1_size,4,4,3,1,1_size,0
7,2,2019,number_surface,151,4,1_size,double_size,1_size,5,5,1,4,double_size,1
7,2,2019,number_surface,151,4,1_size,double_size,1_size,5,5,2,1,1_size,0
7,2,2019,number_surface,151,4,1_size,double_size,1_size,5,5,3,1,1_size,0
7,2,2019,number_surface,151,4,1_size,double_size,1_size,6,6,1,1,1_size,0
7,2,2019,number_surface,151,4,1_size,double_size,1_size,7,7,1,1,1_size,0
7,2,2019,number_surface,151,4,1_size,double_size,1_size,7,7,2,1,1_size,0
7,2,2019,number_surface,151,4,1_size,double_size,1_size,7,7,3,1,1_size,0
7,2,2019,number_surface,151,4,1_size,double_size,1_size,7,7,4,4,double_size,1
7,2,2019,number_surface,151,4,1_size,double_size,1_size,7,7,5,1,1_size,0
7,2,2019,number_surface,151,4,1_size,double_size,1_size,7,7,6,1,1_size,0
7,2,2019,number_surface,151,4,1_size,double_size,1_size,8,8,1,1,1_size,0
7,2,2019,number_surface,151,4,1_size,double_size,1_size,8,8,2,1,1_size,0
7,2,2019,number_surface,151,4,1_size,double_size,1_size,8,8,3,4,double_size,1
7,2,2019,number_surface,151,4,1_size,double_size,1_size,8,8,4,1,1_size,0
7,2,2019,number_surface,152,4,1_size,double_size,1_size,1,1,1,1,1_size,0
7,2,2019,number_surface,152,4,1_size,double_size,1_size,1,1,2,1,1_size,0
7,2,2019,number_surface,152,4,1_size,double_size,1_size,3,2,1,1,1_size,0
7,2,2019,number_surface,152,4,1_size,double_size,1_size,4,3,1,4,double_size,1
7,2,2019,number_surface,152,4,1_size,double_size,1_size,5,4,1,1,1_size,0
7,2,2019,number_surface,152,4,1_size,double_size,1_size,7,5,1,1,1_size,0
7,2,2019,number_surface,152,4,1_size,double_size,1_size,7,5,2,1,1_size,0
7,2,2019,number_surface,153,4,1_size,double_size,1_size,1,1,1,1,1_size,0
7,2,2019,number_surface,153,4,1_size,double_size,1_size,1,1,2,4,double_size,1
7,2,2019,number_surface,153,4,1_size,double_size,1_size,3,2,1,1,1_size,0
7,2,2019,number_surface,153,4,1_size,double_size,1_size,3,2,2,4,double_size,1
7,2,2019,number_surface,153,4,1_size,double_size,1_size,3,2,3,4,double_size,1
7,2,2019,number_surface,153,4,1_size,double_size,1_size,3,2,4,1,1_size,0
7,2,2019,number_surface,153,4,1_size,double_size,1_size,3,2,5,4,double_size,1
7,2,2019,number_surface,153,4,1_size,double_size,1_size,3,2,6,4,double_size,1
7,2,2019,number_surface,153,4,1_size,double_size,1_size,3,2,7,1,1_size,0
